"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
23,70,70,30,"Berg am Irchel ZH","Berg am Irchel (ZH)","Berg am Irchel ZH","70 Prozent der Abstimmenden in der Gemeinde Berg am Irchel haben Ja gesagt zum Massnahmenpaket zugunsten der Medien. Berg am Irchel hat damit gleich wie der Kanton Zürich Ja gesagt zu dieser Vorlage.","C'est oui à 70 pour cent à l'aide aux médias à Berg am Irchel. Berg am Irchel a approuvé le projet, tout comme son canton.","NA NA"
24,40.7,40.7,59.3,"Buch am Irchel ZH","Buch am Irchel (ZH)","Buch am Irchel ZH","Nein zum Massnahmenpaket zugunsten der Medien in Buch am Irchel: Mit 6'788 Nein- zu 4'668 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger die Vorlage abgelehnt. Das sind 59,3 Prozent. Buch am Irchel hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage angenommen hat.","Le projet d'aide publique aux médias échoue à Buch am Irchel avec 59,3 pour cent de non. Buch am Irchel a rejeté le texte, contrairement à son canton.","NA NA"
25,65,65,35,"Dachsen ZH","Dachsen (ZH)","Dachsen ZH","65 Prozent der Stimmbürgerinnen und Stimmbürger von Dachsen haben das Massnahmenpaket zugunsten der Medien angenommen. Dachsen hat damit gleich wie der Kanton Zürich Ja gesagt zu dieser Vorlage.","Les habitants de Dachsen valident l'aide aux médias avec 65 pour cent de oui. Dachsen a approuvé le projet, tout comme son canton.","NA NA"
26,21.1,21.1,78.9,"Dorf ZH","Dorf (ZH)","Dorf ZH","In Dorf hat die Stimmbevölkerung das Massnahmenpaket zugunsten der Medien abgelehnt. Die Vorlage wurde mit einem Nein-Stimmen-Anteil von 78,9 Prozent verworfen. Dorf hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage angenommen hat.","A Dorf, les habitants sont défavorables au paquet d'aide aux médias avec 78,9 pour cent de non. Dorf a rejeté le texte, contrairement à son canton.","NA NA"
27,41.4,41.4,58.6,"Feuerthalen ZH","Feuerthalen (ZH)","Feuerthalen ZH","Keine Mehrheit für das Massnahmenpaket zugunsten der Medien in Feuerthalen: Mit 8'609 Nein-Stimmen zu 6'089 Ja-Stimmen oder 58,6 Prozent hat die Gemeinde die Vorlage verworfen. Feuerthalen hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage angenommen hat.","A Feuerthalen, c'est non à 58,6 pour cent à l'aide aux médias. Feuerthalen a rejeté le texte, contrairement à son canton.","NA NA"
28,56.1,56.1,43.9,"Flaach ZH","Flaach (ZH)","Flaach ZH","Die Gemeinde Flaach hat das Massnahmenpaket zugunsten der Medien mit 56,1 Prozent Ja-Stimmen angenommen. Flaach hat damit gleich wie der Kanton Zürich Ja gesagt zu dieser Vorlage.","Les habitants de Flaach acceptent à 56,1 pour cent le paquet d'aide aux médias. Flaach a approuvé le projet, tout comme son canton.","NA NA"
29,85.6,85.6,14.4,"Flurlingen ZH","Flurlingen (ZH)","Flurlingen ZH","85,6 Prozent der Abstimmenden in der Gemeinde Flurlingen haben Ja gesagt zum Massnahmenpaket zugunsten der Medien. Flurlingen hat damit gleich wie der Kanton Zürich Ja gesagt zu dieser Vorlage.","C'est oui à 85,6 pour cent à l'aide aux médias à Flurlingen. Flurlingen a approuvé le projet, tout comme son canton.","NA NA"
30,64.9,64.9,35.1,"Andelfingen ZH","Andelfingen (ZH)","Andelfingen ZH","Ja zum Massnahmenpaket zugunsten der Medien in Andelfingen: Mit 64,9 Prozent haben die Stimmbürgerinnen und Stimmbürger die Vorlage angenommen. Andelfingen hat damit gleich wie der Kanton Zürich Ja gesagt zu dieser Vorlage.","Les habitants d'Andelfingen approuvent avec 64,9 pour cent de oui le projet d'aide aux médias. Andelfingen a approuvé le projet, tout comme son canton.","NA NA"
31,72.2,72.2,27.8,"Henggart ZH","Henggart (ZH)","Henggart ZH","72,2 Prozent der Abstimmenden in der Gemeinde Henggart haben Ja gesagt zum Massnahmenpaket zugunsten der Medien. Henggart hat damit gleich wie der Kanton Zürich Ja gesagt zu dieser Vorlage.","C'est oui à 72,2 pour cent à l'aide aux médias à Henggart. Henggart a approuvé le projet, tout comme son canton.","NA NA"
32,26.5,26.5,73.5,"Humlikon ZH","Humlikon (ZH)","Humlikon ZH","Nein zum Massnahmenpaket zugunsten der Medien in Humlikon: Mit 8'310 Nein- zu 2'995 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger die Vorlage abgelehnt. Das sind 73,5 Prozent. Humlikon hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage angenommen hat.","Le projet d'aide publique aux médias échoue à Humlikon avec 73,5 pour cent de non. Humlikon a rejeté le texte, contrairement à son canton.","NA NA"
33,63.8,63.8,36.2,"Kleinandelfingen ZH","Kleinandelfingen (ZH)","Kleinandelfingen ZH","Ja zum Massnahmenpaket zugunsten der Medien in Kleinandelfingen: Mit 63,8 Prozent haben die Stimmbürgerinnen und Stimmbürger die Vorlage angenommen. Kleinandelfingen hat damit gleich wie der Kanton Zürich Ja gesagt zu dieser Vorlage.","Les habitants de Kleinandelfingen approuvent avec 63,8 pour cent de oui le projet d'aide aux médias. Kleinandelfingen a approuvé le projet, tout comme son canton.","NA NA"
34,55.2,55.2,44.8,"Laufen-Uhwiesen ZH","Laufen-Uhwiesen (ZH)","Laufen-Uhwiesen ZH","55,2 Prozent der Abstimmenden in der Gemeinde Laufen-Uhwiesen haben Ja gesagt zum Massnahmenpaket zugunsten der Medien. Laufen-Uhwiesen hat damit gleich wie der Kanton Zürich Ja gesagt zu dieser Vorlage.","C'est oui à 55,2 pour cent à l'aide aux médias à Laufen-Uhwiesen. Laufen-Uhwiesen a approuvé le projet, tout comme son canton.","NA NA"
35,29.9,29.9,70.1,"Marthalen ZH","Marthalen (ZH)","Marthalen ZH","70,1 Prozent der Stimmbürgerinnen und Stimmbürger von Marthalen sagen Nein zum Massnahmenpaket zugunsten der Medien. Marthalen hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage angenommen hat.","Les habitants de Marthalen ne veulent pas d'aide publique aux médias. Ils rejettent le projet avec 70,1 pour cent de non. Marthalen a rejeté le texte, contrairement à son canton.","NA NA"
37,2.6,2.6,97.4,"Ossingen ZH","Ossingen (ZH)","Ossingen ZH","Ossingen hat das Massnahmenpaket zugunsten der Medien mit 97,4 Prozent abgelehnt. Ossingen hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage angenommen hat.","Le paquet d'aide aux médias ne passe pas la rampe à Ossingen. La proposition recueille 97,4 pour cent de non. Ossingen a rejeté le texte, contrairement à son canton.","NA NA"
38,33.6,33.6,66.4,"Rheinau ZH","Rheinau (ZH)","Rheinau ZH","In Rheinau hat das Massnahmenpaket zugunsten der Medien keine Mehrheit gefunden. Auf 66,4 Prozent der abgegebenen Stimmzettel stand ein Nein. Rheinau hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage angenommen hat.","Les habitants de Rheinau rejettent le paquet d'aide aux médias avec 66,4 pour cent de non. Rheinau a rejeté le texte, contrairement à son canton.","NA NA"
39,55.6,55.6,44.4,"Thalheim an der Thur ZH","Thalheim an der Thur (ZH)","Thalheim an der Thur ZH","Die Gemeinde Thalheim an der Thur hat das Massnahmenpaket zugunsten der Medien mit 55,6 Prozent Ja-Stimmen angenommen. Thalheim an der Thur hat damit gleich wie der Kanton Zürich Ja gesagt zu dieser Vorlage.","Les habitants de Thalheim an der Thur acceptent à 55,6 pour cent le paquet d'aide aux médias. Thalheim an der Thur a approuvé le projet, tout comme son canton.","NA NA"
40,14.5,14.5,85.5,"Trüllikon ZH","Trüllikon (ZH)","Trüllikon ZH","Nein zum Massnahmenpaket zugunsten der Medien in Trüllikon: Mit 9'772 Nein- zu 1'660 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger die Vorlage abgelehnt. Das sind 85,5 Prozent. Trüllikon hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage angenommen hat.","Le projet d'aide publique aux médias échoue à Trüllikon avec 85,5 pour cent de non. Trüllikon a rejeté le texte, contrairement à son canton.","NA NA"
41,85.6,85.6,14.4,"Truttikon ZH","Truttikon (ZH)","Truttikon ZH","Die Gemeinde Truttikon hat das Massnahmenpaket zugunsten der Medien mit 85,6 Prozent angenommen. Truttikon hat damit gleich wie der Kanton Zürich Ja gesagt zu dieser Vorlage.","A Truttikon, les habitants disent oui à 85,6 pour cent au paquet d'aide aux médias. Truttikon a approuvé le projet, tout comme son canton.","NA NA"
43,20.7,20.7,79.3,"Volken ZH","Volken (ZH)","Volken ZH","In Volken hat die Stimmbevölkerung das Massnahmenpaket zugunsten der Medien abgelehnt. Die Vorlage wurde mit einem Nein-Stimmen-Anteil von 79,3 Prozent verworfen. Volken hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage angenommen hat.","A Volken, les habitants sont défavorables au paquet d'aide aux médias avec 79,3 pour cent de non. Volken a rejeté le texte, contrairement à son canton.","NA NA"
51,33.3,33.3,66.7,"Bachenbülach ZH","Bachenbülach (ZH)","Bachenbülach ZH","Nein zum Massnahmenpaket zugunsten der Medien in Bachenbülach: Mit 9'348 Nein- zu 4'657 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger die Vorlage abgelehnt. Das sind 66,7 Prozent. Bachenbülach hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage angenommen hat.","Le projet d'aide publique aux médias échoue à Bachenbülach avec 66,7 pour cent de non. Bachenbülach a rejeté le texte, contrairement à son canton.","NA NA"
52,57.3,57.3,42.7,"Bassersdorf ZH","Bassersdorf (ZH)","Bassersdorf ZH","Die Gemeinde Bassersdorf hat das Massnahmenpaket zugunsten der Medien mit 57,3 Prozent angenommen. Bassersdorf hat damit gleich wie der Kanton Zürich Ja gesagt zu dieser Vorlage.","A Bassersdorf, les habitants disent oui à 57,3 pour cent au paquet d'aide aux médias. Bassersdorf a approuvé le projet, tout comme son canton.","NA NA"
53,13.1,13.1,86.9,"Bülach ZH","Bülach (ZH)","Bülach ZH","Bülach hat das Massnahmenpaket zugunsten der Medien mit 86,9 Prozent abgelehnt. Bülach hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage angenommen hat.","Le paquet d'aide aux médias ne passe pas la rampe à Bülach. La proposition recueille 86,9 pour cent de non. Bülach a rejeté le texte, contrairement à son canton.","NA NA"
54,35.4,35.4,64.6,"Dietlikon ZH","Dietlikon (ZH)","Dietlikon ZH","Nein zum Massnahmenpaket zugunsten der Medien in Dietlikon: Mit 6'256 Nein- zu 3'425 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger die Vorlage abgelehnt. Das sind 64,6 Prozent. Dietlikon hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage angenommen hat.","Le projet d'aide publique aux médias échoue à Dietlikon avec 64,6 pour cent de non. Dietlikon a rejeté le texte, contrairement à son canton.","NA NA"
55,60.2,60.2,39.8,"Eglisau ZH","Eglisau (ZH)","Eglisau ZH","Ja zum Massnahmenpaket zugunsten der Medien in Eglisau. Die Gemeinde hat die Vorlage mit 60,2 Prozent der Stimmen angenommen. Eglisau hat damit gleich wie der Kanton Zürich Ja gesagt zu dieser Vorlage.","Le paquet d'aide aux médias passe la rampe à Eglisau avec 60,2 pour cent de oui. Eglisau a approuvé le projet, tout comme son canton.","NA NA"
56,83.3,83.3,16.7,"Embrach ZH","Embrach (ZH)","Embrach ZH","Die Gemeinde Embrach hat das Massnahmenpaket zugunsten der Medien mit 83,3 Prozent Ja-Stimmen angenommen. Embrach hat damit gleich wie der Kanton Zürich Ja gesagt zu dieser Vorlage.","Les habitants d'Embrach acceptent à 83,3 pour cent le paquet d'aide aux médias. Embrach a approuvé le projet, tout comme son canton.","NA NA"
57,16.9,16.9,83.1,"Freienstein-Teufen ZH","Freienstein-Teufen (ZH)","Freienstein-Teufen ZH","83,1 Prozent der Stimmbürgerinnen und Stimmbürger von Freienstein-Teufen sagen Nein zum Massnahmenpaket zugunsten der Medien. Freienstein-Teufen hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage angenommen hat.","Les habitants de Freienstein-Teufen ne veulent pas d'aide publique aux médias. Ils rejettent le projet avec 83,1 pour cent de non. Freienstein-Teufen a rejeté le texte, contrairement à son canton.","NA NA"
58,47,47,53,"Glattfelden ZH","Glattfelden (ZH)","Glattfelden ZH","Nein zum Massnahmenpaket zugunsten der Medien in Glattfelden. Die Gemeinde hat die Vorlage mit 53 Prozent abgelehnt. Glattfelden hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage angenommen hat.","A Glattfelden, les habitants disent non à 53 pour cent à l'aide aux médias. Glattfelden a rejeté le texte, contrairement à son canton.","NA NA"
59,12.2,12.2,87.8,"Hochfelden ZH","Hochfelden (ZH)","Hochfelden ZH","Nein zum Massnahmenpaket zugunsten der Medien in Hochfelden. Die Gemeinde hat die Vorlage mit 87,8 Prozent abgelehnt. Hochfelden hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage angenommen hat.","A Hochfelden, les habitants disent non à 87,8 pour cent à l'aide aux médias. Hochfelden a rejeté le texte, contrairement à son canton.","NA NA"
60,28,28,72,"Höri ZH","Höri (ZH)","Höri ZH","Nein zum Massnahmenpaket zugunsten der Medien in Höri. Die Gemeinde hat die Vorlage mit 72 Prozent abgelehnt. Höri hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage angenommen hat.","A Höri, les habitants disent non à 72 pour cent à l'aide aux médias. Höri a rejeté le texte, contrairement à son canton.","NA NA"
61,2.7,2.7,97.3,"Hüntwangen ZH","Hüntwangen (ZH)","Hüntwangen ZH","In Hüntwangen hat die Stimmbevölkerung das Massnahmenpaket zugunsten der Medien abgelehnt. Die Vorlage wurde mit einem Nein-Stimmen-Anteil von 97,3 Prozent verworfen. Hüntwangen hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage angenommen hat.","A Hüntwangen, les habitants sont défavorables au paquet d'aide aux médias avec 97,3 pour cent de non. Hüntwangen a rejeté le texte, contrairement à son canton.","NA NA"
62,48.2,48.2,51.8,"Kloten ZH","Kloten (ZH)","Kloten ZH","In Kloten hat die Stimmbevölkerung das Massnahmenpaket zugunsten der Medien abgelehnt. Die Vorlage wurde mit einem Nein-Stimmen-Anteil von 51,8 Prozent verworfen. Kloten hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage angenommen hat.","A Kloten, les habitants sont défavorables au paquet d'aide aux médias avec 51,8 pour cent de non. Kloten a rejeté le texte, contrairement à son canton.","NA NA"
63,64.2,64.2,35.8,"Lufingen ZH","Lufingen (ZH)","Lufingen ZH","Die Gemeinde Lufingen hat das Massnahmenpaket zugunsten der Medien mit 64,2 Prozent angenommen. Lufingen hat damit gleich wie der Kanton Zürich Ja gesagt zu dieser Vorlage.","A Lufingen, les habitants disent oui à 64,2 pour cent au paquet d'aide aux médias. Lufingen a approuvé le projet, tout comme son canton.","NA NA"
64,31.2,31.2,68.8,"Nürensdorf ZH","Nürensdorf (ZH)","Nürensdorf ZH","In Nürensdorf hat die Stimmbevölkerung das Massnahmenpaket zugunsten der Medien abgelehnt. Die Vorlage wurde mit einem Nein-Stimmen-Anteil von 68,8 Prozent verworfen. Nürensdorf hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage angenommen hat.","A Nürensdorf, les habitants sont défavorables au paquet d'aide aux médias avec 68,8 pour cent de non. Nürensdorf a rejeté le texte, contrairement à son canton.","NA NA"
65,31.9,31.9,68.1,"Oberembrach ZH","Oberembrach (ZH)","Oberembrach ZH","Oberembrach hat das Massnahmenpaket zugunsten der Medien mit 68,1 Prozent abgelehnt. Oberembrach hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage angenommen hat.","Le paquet d'aide aux médias ne passe pas la rampe à Oberembrach. La proposition recueille 68,1 pour cent de non. Oberembrach a rejeté le texte, contrairement à son canton.","NA NA"
66,2.1,2.1,97.9,"Opfikon ZH","Opfikon (ZH)","Opfikon ZH","Keine Mehrheit für das Massnahmenpaket zugunsten der Medien in Opfikon: Mit 6'270 Nein-Stimmen zu 137 Ja-Stimmen oder 97,9 Prozent hat die Gemeinde die Vorlage verworfen. Opfikon hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage angenommen hat.","A Opfikon, c'est non à 97,9 pour cent à l'aide aux médias. Opfikon a rejeté le texte, contrairement à son canton.","NA NA"
67,97.1,97.1,2.9,"Rafz ZH","Rafz (ZH)","Rafz ZH","97,1 Prozent der Stimmbürgerinnen und Stimmbürger von Rafz haben das Massnahmenpaket zugunsten der Medien angenommen. Rafz hat damit gleich wie der Kanton Zürich Ja gesagt zu dieser Vorlage.","Les habitants de Rafz valident l'aide aux médias avec 97,1 pour cent de oui. Rafz a approuvé le projet, tout comme son canton.","NA NA"
68,97.8,97.8,2.2,"Rorbas ZH","Rorbas (ZH)","Rorbas ZH","In Rorbas hat die Stimmbevölkerung dem Massnahmenpaket zugunsten der Medien zugestimmt. Sie wurde mit einem Ja-Stimmen-Anteil von 97,8 Prozent angenommen. Rorbas hat damit gleich wie der Kanton Zürich Ja gesagt zu dieser Vorlage.","A Rorbas, les habitants sont favorables au paquet d'aide aux médias, avec 97,8 pour cent de oui. Rorbas a approuvé le projet, tout comme son canton.","NA NA"
69,58.8,58.8,41.2,"Wallisellen ZH","Wallisellen (ZH)","Wallisellen ZH","Die Gemeinde Wallisellen hat das Massnahmenpaket zugunsten der Medien mit 58,8 Prozent Ja-Stimmen angenommen. Wallisellen hat damit gleich wie der Kanton Zürich Ja gesagt zu dieser Vorlage.","Les habitants de Wallisellen acceptent à 58,8 pour cent le paquet d'aide aux médias. Wallisellen a approuvé le projet, tout comme son canton.","NA NA"
70,42.5,42.5,57.5,"Wasterkingen ZH","Wasterkingen (ZH)","Wasterkingen ZH","Nein zum Massnahmenpaket zugunsten der Medien in Wasterkingen. Die Gemeinde hat die Vorlage mit 57,5 Prozent abgelehnt. Wasterkingen hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage angenommen hat.","A Wasterkingen, les habitants disent non à 57,5 pour cent à l'aide aux médias. Wasterkingen a rejeté le texte, contrairement à son canton.","NA NA"
71,79.5,79.5,20.5,"Wil ZH","Wil (ZH)","Wil ZH ZH","Die Gemeinde Wil ZH hat das Massnahmenpaket zugunsten der Medien mit 79,5 Prozent angenommen. Wil ZH hat damit gleich wie der Kanton Zürich Ja gesagt zu dieser Vorlage.","A Wil (ZH), les habitants disent oui à 79,5 pour cent au paquet d'aide aux médias. Wil (ZH) a approuvé le projet, tout comme son canton.","NA NA"
72,11.8,11.8,88.2,"Winkel ZH","Winkel (ZH)","Winkel ZH","Keine Mehrheit für das Massnahmenpaket zugunsten der Medien in Winkel: Mit 2'082 Nein-Stimmen zu 279 Ja-Stimmen oder 88,2 Prozent hat die Gemeinde die Vorlage verworfen. Winkel hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage angenommen hat.","A Winkel, c'est non à 88,2 pour cent à l'aide aux médias. Winkel a rejeté le texte, contrairement à son canton.","NA NA"
81,37.3,37.3,62.7,"Bachs ZH","Bachs (ZH)","Bachs ZH","In Bachs hat die Stimmbevölkerung das Massnahmenpaket zugunsten der Medien abgelehnt. Die Vorlage wurde mit einem Nein-Stimmen-Anteil von 62,7 Prozent verworfen. Bachs hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage angenommen hat.","A Bachs, les habitants sont défavorables au paquet d'aide aux médias avec 62,7 pour cent de non. Bachs a rejeté le texte, contrairement à son canton.","NA NA"
82,96.6,96.6,3.4,"Boppelsen ZH","Boppelsen (ZH)","Boppelsen ZH","Die Gemeinde Boppelsen hat das Massnahmenpaket zugunsten der Medien mit 96,6 Prozent Ja-Stimmen angenommen. Boppelsen hat damit gleich wie der Kanton Zürich Ja gesagt zu dieser Vorlage.","Les habitants de Boppelsen acceptent à 96,6 pour cent le paquet d'aide aux médias. Boppelsen a approuvé le projet, tout comme son canton.","NA NA"
