"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
11,20.4,20.4,79.6,"Ottenbach ZH","Ottenbach (ZH)","Ottenbach ZH","79,6 Prozent der Stimmbürgerinnen und Stimmbürger von Ottenbach sagen Nein zur Volksinitiative ""Tier- und Menschenversuchsverbot"". Damit hat Ottenbach seine Einstellung im Vergleich zur letzten Abstimmung vom 16. Februar 1992 über die Initiative ""zur drastischen und schrittweisen Einschränkung der Tierversuche (Weg vom Tierversuch)"" geändert: Damals hatte noch eine Mehrheit von 51,7 Prozent ein Ja in die Urne gelegt.","L'initiative ""Oui à l'interdiction de l'expérimentation animale et humaine"" est refusée à 79,6 pour cent à Ottenbach. En trente ans, la commune a changé d'avis sur l'expérimentation animale. Le 16 février 1992, elle avait accepté par 51,7 pour cent une initiative lancée par la Protection suisse des animaux (PSA).","No all'Iniziativa ""Sì al divieto degli esperimenti sugli animali e sugli esseri umani"" nel comune di Ottenbach: i cittadini hanno bocciato il testo con il 79,6 percento dei voti. Ottenbach ha cambiato fazione:nel 1992 il comune era a favore di una simile iniziativa, mentre ora la boccia."
12,34.1,34.1,65.9,"Rifferswil ZH","Rifferswil (ZH)","Rifferswil ZH","65,9 Prozent der Stimmbürgerinnen und Stimmbürger von Rifferswil sagen Nein zur Volksinitiative ""Tier- und Menschenversuchsverbot"". Damit hat Rifferswil seine Einstellung im Vergleich zur letzten Abstimmung vom 16. Februar 1992 über die Initiative ""zur drastischen und schrittweisen Einschränkung der Tierversuche (Weg vom Tierversuch)"" geändert: Damals hatte noch eine Mehrheit von 61,1 Prozent ein Ja in die Urne gelegt.","L'initiative ""Oui à l'interdiction de l'expérimentation animale et humaine"" est refusée à 65,9 pour cent à Rifferswil. En trente ans, la commune a changé d'avis sur l'expérimentation animale. Le 16 février 1992, elle avait accepté par 61,1 pour cent une initiative lancée par la Protection suisse des animaux (PSA).","No all'Iniziativa ""Sì al divieto degli esperimenti sugli animali e sugli esseri umani"" nel comune di Rifferswil: i cittadini hanno bocciato il testo con il 65,9 percento dei voti. Rifferswil ha cambiato fazione:nel 1992 il comune era a favore di una simile iniziativa, mentre ora la boccia."
13,19.3,19.3,80.7,"Stallikon ZH","Stallikon (ZH)","Stallikon ZH","Nein zur Volksinitiative ""Tier- und Menschenversuchsverbot"" in Stallikon. Die Gemeinde hat das Volksbegehren mit 80,7 Prozent abgelehnt. Damit hat Stallikon seine Einstellung im Vergleich zur letzten Abstimmung vom 16. Februar 1992 über die Initiative ""zur drastischen und schrittweisen Einschränkung der Tierversuche (Weg vom Tierversuch)"" geändert: Damals hatte noch eine Mehrheit von 56,7 Prozent ein Ja in die Urne gelegt.","A Stallikon, les citoyens rejettent à 80,7 pour cent l'initiative contre l'expérimentation animale. En trente ans, la commune a changé d'avis sur l'expérimentation animale. Le 16 février 1992, elle avait accepté par 56,7 pour cent une initiative lancée par la Protection suisse des animaux (PSA).","Nel comune di Stallikon l'Iniziativa popolare ""Sì al divieto degli esperimenti sugli animali e sugli esseri umani""  è stata respinta con il 80,7 percento dei voti. Stallikon ha cambiato fazione:nel 1992 il comune era a favore di una simile iniziativa, mentre ora la boccia."
14,17.4,17.4,82.6,"Wettswil am Albis ZH","Wettswil am Albis (ZH)","Wettswil am Albis ZH","In Wettswil am Albis hat die Volksinitiative ""Tier- und Menschenversuchsverbot"" keine Mehrheit gefunden. Auf 82,6 Prozent der abgegebenen Stimmzettel stand ein Nein. Damit hat in Wettswil am Albis die Ablehnung eines Verbots im Vergleich zur letzten Abstimmung vom 16. Februar 1992 über die Initiative ""zur drastischen und schrittweisen Einschränkung der Tierversuche (Weg vom Tierversuch)"" noch einmal zugenommen. Damals betrug der Nein-Stimmen-Anteil 52,4 Prozent.","Wettswil am Albis: c'est non à 82,6 pour cent à l'initiative souhaitant interdire l'expérimentation animale. Il y a trente ans, les citoyens de Wettswil am Albis avaient déjà dit non à une initiative similaire. Le refus s'est encore accentué, puisqu'ils étaient alors 52,4 pour cent à rejeter l'initiative ""pour une réduction stricte et progressive de l'expérimentation animale"".","Nel comune di Wettswil am Albis l'Iniziativa ""Sì al divieto degli esperimenti sugli animali e sugli esseri umani"" è stata bocciata con il 82,6 percento dei voti. A Wettswil am Albis lo scetticismo nei confronti delle limitazioni delle sperimentazioni animali è aumentato nel tempo. Il 16 febbraio 1992 gli elettori di questo comune avevano detto no - con il 52,4 percento dei voti – alla fine di tali esperimenti."
1001,9.2,9.2,90.8,"Doppleschwand LU","Doppleschwand (LU)","Doppleschwand LU","Nein zum Tier- und Menschenversuchsverbot in Doppleschwand: Mit 246 Nein- zu 25 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Das sind 90,8 Prozent. Damit hat in Doppleschwand die Ablehnung eines Verbots im Vergleich zur letzten Abstimmung vom 16. Februar 1992 über die Initiative ""zur drastischen und schrittweisen Einschränkung der Tierversuche (Weg vom Tierversuch)"" noch einmal zugenommen. Damals betrug der Nein-Stimmen-Anteil 77,3 Prozent.","Les citoyens de Doppleschwand ne veulent pas interdire l'expérimentation animale. Ils ont refusé à 90,8 pour cent l'initiative populaire l'exigeant. Il y a trente ans, les citoyens de Doppleschwand avaient déjà dit non à une initiative similaire. Le refus s'est encore accentué, puisqu'ils étaient alors 77,3 pour cent à rejeter l'initiative ""pour une réduction stricte et progressive de l'expérimentation animale"".","A Doppleschwand i cittadini hanno respinto, con il 90,8 percento dei voti, l'Iniziativa popolare ""Sì al divieto degli esperimenti sugli animali e sugli esseri umani"". A Doppleschwand lo scetticismo nei confronti delle limitazioni delle sperimentazioni animali è aumentato nel tempo. Il 16 febbraio 1992 gli elettori di questo comune avevano detto no - con il 77,3 percento dei voti – alla fine di tali esperimenti."
1002,9.9,9.9,90.1,"Entlebuch LU","Entlebuch (LU)","Entlebuch LU","In Entlebuch hat die Stimmbevölkerung das Tier- und Menschenversuchsverbot abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 90,1 Prozent verworfen. Damit hat in Entlebuch die Ablehnung eines Verbots im Vergleich zur letzten Abstimmung vom 16. Februar 1992 über die Initiative ""zur drastischen und schrittweisen Einschränkung der Tierversuche (Weg vom Tierversuch)"" noch einmal zugenommen. Damals betrug der Nein-Stimmen-Anteil 73,8 Prozent.","Les habitants d'Entlebuch s'opposent à l'initiative demandant l'interdiction de l'expérimentation animale. Ils ont dit non par 90,1 pour cent des voix. Il y a trente ans, les citoyens d'Entlebuch avaient déjà dit non à une initiative similaire. Le refus s'est encore accentué, puisqu'ils étaient alors 73,8 pour cent à rejeter l'initiative ""pour une réduction stricte et progressive de l'expérimentation animale"".","I cittadini di Entlebuch si sono opposti all'iniziativa ""Sì al divieto degli esperimenti sugli animali e sugli esseri umani"" . Il testo è stato respinto con il 90,1 percento dei voti. A Entlebuch lo scetticismo nei confronti delle limitazioni delle sperimentazioni animali è aumentato nel tempo. Il 16 febbraio 1992 gli elettori di questo comune avevano detto no - con il 73,8 percento dei voti – alla fine di tali esperimenti."
1004,13.1,13.1,86.9,"Flühli LU","Flühli (LU)","Flühli LU","Nein zur Volksinitiative ""Tier- und Menschenversuchsverbot"" in Flühli. Die Gemeinde hat das Volksbegehren mit 86,9 Prozent abgelehnt. Damit hat in Flühli die Ablehnung eines Verbots im Vergleich zur letzten Abstimmung vom 16. Februar 1992 über die Initiative ""zur drastischen und schrittweisen Einschränkung der Tierversuche (Weg vom Tierversuch)"" noch einmal zugenommen. Damals betrug der Nein-Stimmen-Anteil 74,8 Prozent.","A Flühli, les citoyens rejettent à 86,9 pour cent l'initiative contre l'expérimentation animale. Il y a trente ans, les citoyens de Flühli avaient déjà dit non à une initiative similaire. Le refus s'est encore accentué, puisqu'ils étaient alors 74,8 pour cent à rejeter l'initiative ""pour une réduction stricte et progressive de l'expérimentation animale"".","Nel comune di Flühli l'Iniziativa popolare ""Sì al divieto degli esperimenti sugli animali e sugli esseri umani""  è stata respinta con il 86,9 percento dei voti. A Flühli lo scetticismo nei confronti delle limitazioni delle sperimentazioni animali è aumentato nel tempo. Il 16 febbraio 1992 gli elettori di questo comune avevano detto no - con il 74,8 percento dei voti – alla fine di tali esperimenti."
1005,9.7,9.7,90.3,"Hasle LU","Hasle (LU)","Hasle LU","90,3 Prozent der Stimmbürgerinnen und Stimmbürger von Hasle LU sagen Nein zur Volksinitiative ""Tier- und Menschenversuchsverbot"". Damit hat in Hasle LU die Ablehnung eines Verbots im Vergleich zur letzten Abstimmung vom 16. Februar 1992 über die Initiative ""zur drastischen und schrittweisen Einschränkung der Tierversuche (Weg vom Tierversuch)"" noch einmal zugenommen. Damals betrug der Nein-Stimmen-Anteil 70,8 Prozent.","L'initiative ""Oui à l'interdiction de l'expérimentation animale et humaine"" est refusée à 90,3 pour cent à Hasle (LU). Il y a trente ans, les citoyens de Hasle (LU) avaient déjà dit non à une initiative similaire. Le refus s'est encore accentué, puisqu'ils étaient alors 70,8 pour cent à rejeter l'initiative ""pour une réduction stricte et progressive de l'expérimentation animale"".","No all'Iniziativa ""Sì al divieto degli esperimenti sugli animali e sugli esseri umani"" nel comune di Hasle LU: i cittadini hanno bocciato il testo con il 90,3 percento dei voti. A Hasle LU lo scetticismo nei confronti delle limitazioni delle sperimentazioni animali è aumentato nel tempo. Il 16 febbraio 1992 gli elettori di questo comune avevano detto no - con il 70,8 percento dei voti – alla fine di tali esperimenti."
1007,11.3,11.3,88.7,"Romoos LU","Romoos (LU)","Romoos LU","Nein zur Volksinitiative ""Tier- und Menschenversuchsverbot"" in Romoos. Die Gemeinde hat das Volksbegehren mit 88,7 Prozent abgelehnt. Damit hat in Romoos die Ablehnung eines Verbots im Vergleich zur letzten Abstimmung vom 16. Februar 1992 über die Initiative ""zur drastischen und schrittweisen Einschränkung der Tierversuche (Weg vom Tierversuch)"" noch einmal zugenommen. Damals betrug der Nein-Stimmen-Anteil 73,8 Prozent.","A Romoos, les citoyens rejettent à 88,7 pour cent l'initiative contre l'expérimentation animale. Il y a trente ans, les citoyens de Romoos avaient déjà dit non à une initiative similaire. Le refus s'est encore accentué, puisqu'ils étaient alors 73,8 pour cent à rejeter l'initiative ""pour une réduction stricte et progressive de l'expérimentation animale"".","Nel comune di Romoos l'Iniziativa popolare ""Sì al divieto degli esperimenti sugli animali e sugli esseri umani""  è stata respinta con il 88,7 percento dei voti. A Romoos lo scetticismo nei confronti delle limitazioni delle sperimentazioni animali è aumentato nel tempo. Il 16 febbraio 1992 gli elettori di questo comune avevano detto no - con il 73,8 percento dei voti – alla fine di tali esperimenti."
1008,13.4,13.4,86.6,"Schüpfheim LU","Schüpfheim (LU)","Schüpfheim LU","Schüpfheim hat die Volksinitiative ""Tier- und Menschenversuchsverbot"" mit 86,6 Prozent abgelehnt. Damit hat in Schüpfheim die Ablehnung eines Verbots im Vergleich zur letzten Abstimmung vom 16. Februar 1992 über die Initiative ""zur drastischen und schrittweisen Einschränkung der Tierversuche (Weg vom Tierversuch)"" noch einmal zugenommen. Damals betrug der Nein-Stimmen-Anteil 67,9 Prozent.","L'initiative contre l'expérimentation animale n'a pas trouvé grâce aux yeux des citoyens de Schüpfheim. Ils ont refusé le texte à 86,6 pour cent. Il y a trente ans, les citoyens de Schüpfheim avaient déjà dit non à une initiative similaire. Le refus s'est encore accentué, puisqu'ils étaient alors 67,9 pour cent à rejeter l'initiative ""pour une réduction stricte et progressive de l'expérimentation animale"".","Da Schüpfheim è arrivato un ""no"" alle urne per l'Iniziativa ""Sì al divieto degli esperimenti sugli animali e sugli esseri umani"" . I cittadini hanno respinto il testo con il 86,6 percento dei voti. A Schüpfheim lo scetticismo nei confronti delle limitazioni delle sperimentazioni animali è aumentato nel tempo. Il 16 febbraio 1992 gli elettori di questo comune avevano detto no - con il 67,9 percento dei voti – alla fine di tali esperimenti."
1009,21,21,79,"Werthenstein LU","Werthenstein (LU)","Werthenstein LU","In Werthenstein hat die Stimmbevölkerung das Tier- und Menschenversuchsverbot abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 79 Prozent verworfen. Damit hat in Werthenstein die Ablehnung eines Verbots im Vergleich zur letzten Abstimmung vom 16. Februar 1992 über die Initiative ""zur drastischen und schrittweisen Einschränkung der Tierversuche (Weg vom Tierversuch)"" noch einmal zugenommen. Damals betrug der Nein-Stimmen-Anteil 66,2 Prozent.","Les habitants de Werthenstein s'opposent à l'initiative demandant l'interdiction de l'expérimentation animale. Ils ont dit non par 79 pour cent des voix. Il y a trente ans, les citoyens de Werthenstein avaient déjà dit non à une initiative similaire. Le refus s'est encore accentué, puisqu'ils étaient alors 66,2 pour cent à rejeter l'initiative ""pour une réduction stricte et progressive de l'expérimentation animale"".","I cittadini di Werthenstein si sono opposti all'iniziativa ""Sì al divieto degli esperimenti sugli animali e sugli esseri umani"" . Il testo è stato respinto con il 79 percento dei voti. A Werthenstein lo scetticismo nei confronti delle limitazioni delle sperimentazioni animali è aumentato nel tempo. Il 16 febbraio 1992 gli elettori di questo comune avevano detto no - con il 66,2 percento dei voti – alla fine di tali esperimenti."
1010,14.2,14.2,85.8,"Escholzmatt-Marbach LU","Escholzmatt-Marbach (LU)","Escholzmatt-Marbach LU","Escholzmatt-Marbach hat die Volksinitiative ""Tier- und Menschenversuchsverbot"" mit 85,8 Prozent abgelehnt. Wegen der Veränderung der Gemeindestruktur ist ein Vergleich mit der Abstimmung vom 16. Februar 1992 über die Initiative ""zur drastischen und schrittweisen Einschränkung der Tierversuche (Weg vom Tierversuch)"" in Escholzmatt-Marbach nicht möglich.","L'initiative contre l'expérimentation animale n'a pas trouvé grâce aux yeux des citoyens d'Escholzmatt-Marbach. Ils ont refusé le texte à 85,8 pour cent. Il n'est pas possible de comparer les résultats de cette votation à celle du 16 février 1992 en raison de changements dans la structure de la commune d'Escholzmatt-Marbach.","Da Escholzmatt-Marbach è arrivato un ""no"" alle urne per l'Iniziativa ""Sì al divieto degli esperimenti sugli animali e sugli esseri umani"" . I cittadini hanno respinto il testo con il 85,8 percento dei voti. Impossibile comparare il risultato odierno di Escholzmatt-Marbach con quello del 1992. Questo a causa di fusioni fra varie realtà comunali."
1021,20.2,20.2,79.8,"Aesch LU","Aesch (LU)","Aesch LU","Aesch LU hat die Volksinitiative ""Tier- und Menschenversuchsverbot"" mit 79,8 Prozent abgelehnt. Damit hat in Aesch LU die Ablehnung eines Verbots im Vergleich zur letzten Abstimmung vom 16. Februar 1992 über die Initiative ""zur drastischen und schrittweisen Einschränkung der Tierversuche (Weg vom Tierversuch)"" noch einmal zugenommen. Damals betrug der Nein-Stimmen-Anteil 72,7 Prozent.","L'initiative contre l'expérimentation animale n'a pas trouvé grâce aux yeux des citoyens d'Aesch (LU). Ils ont refusé le texte à 79,8 pour cent. Il y a trente ans, les citoyens d'Aesch (LU) avaient déjà dit non à une initiative similaire. Le refus s'est encore accentué, puisqu'ils étaient alors 72,7 pour cent à rejeter l'initiative ""pour une réduction stricte et progressive de l'expérimentation animale"".","Da Aesch LU è arrivato un ""no"" alle urne per l'Iniziativa ""Sì al divieto degli esperimenti sugli animali e sugli esseri umani"" . I cittadini hanno respinto il testo con il 79,8 percento dei voti. A Aesch LU lo scetticismo nei confronti delle limitazioni delle sperimentazioni animali è aumentato nel tempo. Il 16 febbraio 1992 gli elettori di questo comune avevano detto no - con il 72,7 percento dei voti – alla fine di tali esperimenti."
