"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
11,73,73,27,"Ottenbach ZH","Ottenbach (ZH)","Ottenbach ZH","Ja zur Initiative ""Kinder und Jugendliche ohne Tabakwerbung"" in Ottenbach: Mit 73 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren angenommen. Damit hat in Ottenbach seit der Abstimmung vom 13. Juni ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 73,7 Prozent ein Verbot der Tabakwerbung abgelehnt.","Ottenbach dit oui à l'initiative  ""Oui à la protection des enfants et des jeunes contre la publicité du tabac"". La commune la soutient par 73 pour cent des voix. En près de trente ans, les habitants d'Ottenbach ont changé de camp sur ce sujet. Le 28 novembre 1993, ils avaient encore non à 73,7 pour cent à l'initiative ""pour la prévention des problèmes liés au tabac"".","Sì all'iniziativa Fanciulli e adolescenti senza pubblicità per il tabacco nel comune di Ottenbach: i cittadini hanno approvato il testo con il 73 percento dei voti. Ottenbach ha cambiato fazione: nel 1993 il comune aveva rifiutato il divieto alla pubblicità , mentre ora la approva."
12,76.2,76.2,23.8,"Rifferswil ZH","Rifferswil (ZH)","Rifferswil ZH","Ja zur Initiative ""Kinder und Jugendliche ohne Tabakwerbung"" in Rifferswil: Mit 76,2 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren angenommen. Damit hat in Rifferswil seit der Abstimmung vom 13. Juni ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 57,1 Prozent ein Verbot der Tabakwerbung abgelehnt.","Rifferswil dit oui à l'initiative  ""Oui à la protection des enfants et des jeunes contre la publicité du tabac"". La commune la soutient par 76,2 pour cent des voix. En près de trente ans, les habitants de Rifferswil ont changé de camp sur ce sujet. Le 28 novembre 1993, ils avaient encore non à 57,1 pour cent à l'initiative ""pour la prévention des problèmes liés au tabac"".","Sì all'iniziativa Fanciulli e adolescenti senza pubblicità per il tabacco nel comune di Rifferswil: i cittadini hanno approvato il testo con il 76,2 percento dei voti. Rifferswil ha cambiato fazione: nel 1993 il comune aveva rifiutato il divieto alla pubblicità , mentre ora la approva."
13,72,72,28,"Stallikon ZH","Stallikon (ZH)","Stallikon ZH","Die Gemeinde Stallikon hat die Initiative ""Für eine Schweiz ohne synthetische Pestizide"" mit 72 Prozent angenommen. Damit hat in Stallikon seit der Abstimmung vom 13. Juni ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 76,6 Prozent ein Verbot der Tabakwerbung abgelehnt.","Les citoyens de Stallikon sont favorables à une meilleure protection des jeunes face à la publicité pour le tabac. Ils ont dit oui à 72 pour cent à l'initiative qui l'exige. En près de trente ans, les habitants de Stallikon ont changé de camp sur ce sujet. Le 28 novembre 1993, ils avaient encore non à 76,6 pour cent à l'initiative ""pour la prévention des problèmes liés au tabac"".","Nel comune di Stallikon l'iniziativa Fanciulli e adolescenti senza pubblicità per il tabacco è stata approvata con il 72 percento dei voti. Stallikon ha cambiato fazione: nel 1993 il comune aveva rifiutato il divieto alla pubblicità , mentre ora la approva."
14,98.1,98.1,1.9,"Wettswil am Albis ZH","Wettswil am Albis (ZH)","Wettswil am Albis ZH","Die Gemeinde Wettswil am Albis hat die Initiative ""Kinder und Jugendliche ohne Tabakwerbung"" mit 98,1 Prozent Ja-Stimmen angenommen. Damit hat in Wettswil am Albis seit der Abstimmung vom 13. Juni ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 69 Prozent ein Verbot der Tabakwerbung abgelehnt.","Wettswil am Albis souhaite restreindre plus fortement la publicité pour le tabac. La commune a approuvé par 98,1 pour cent de voix l'initiative soumise au vote ce dimanche. En près de trente ans, les habitants de Wettswil am Albis ont changé de camp sur ce sujet. Le 28 novembre 1993, ils avaient encore non à 69 pour cent à l'initiative ""pour la prévention des problèmes liés au tabac"".","Nel comune di Wettswil am Albis l'iniziativa Fanciulli e adolescenti senza pubblicità per il tabacco è stata accettata con il 98,1 percento dei voti. Wettswil am Albis ha cambiato fazione: nel 1993 il comune aveva rifiutato il divieto alla pubblicità , mentre ora la approva."
21,89.5,89.5,10.5,"Adlikon ZH","Adlikon (ZH)","Adlikon ZH","89,5 Prozent der Stimmbürgerinnen und Stimmbürger von Adlikon haben die Initiative ""Kinder und Jugendliche ohne Tabakwerbung"" angenommen. Damit hat in Adlikon seit der Abstimmung vom 13. Juni ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 79 Prozent ein Verbot der Tabakwerbung abgelehnt.","Initiative sur le tabac: 89,5 des citoyens d'Adlikon ont suivi les arguments des initiants et approuvé le texte. En près de trente ans, les habitants d'Adlikon ont changé de camp sur ce sujet. Le 28 novembre 1993, ils avaient encore non à 79 pour cent à l'initiative ""pour la prévention des problèmes liés au tabac"".","A Adlikon i cittadini hanno accolto, con il 89,5 percento dei voti, l'iniziativa Fanciulli e adolescenti senza pubblicità per il tabacco. Adlikon ha cambiato fazione: nel 1993 il comune aveva rifiutato il divieto alla pubblicità , mentre ora la approva."
22,36.6,36.6,63.4,"Benken ZH","Benken (ZH)","Benken ZH","Benken ZH hat die Initiative ""Kinder und Jugendliche ohne Tabakwerbung"" mit 63,4 Prozent abgelehnt. Damit sind in Benken ZH im Vergleich zur letzten Abstimmung vom 28. November 1993 über die Initiative ""zur Verminderung der Tabakprobleme"" weniger Stimmberechtigte gegen ein Verbot von Tabakwerbung. Damals betrug der Nein-Stimmen-Anteil 85,1 Prozent.","Benken (ZH) rejette par 63,4 pour cent des voix l'initiative l'initiative ""Oui à la protection des enfants et des jeunes contre la publicité du tabac"". Les habitants de Benken (ZH) se montrent toutefois moins réfractaires aux interdictions qu'il y a près de trente ans. Le 28 novembre 1993, 85,1 pour cent d'entre eux avaient refusé l'initiative ""pour la prévention des problèmes liés au tabac"".","Nel comune di Benken ZH l'iniziativa Fanciulli e adolescenti senza pubblicità per il tabacco è stata respinta con il 63,4 percento dei voti. A Benken ZH lo scetticismo nei confronti di diveiti alla pubblicità è diminuito nel tempo.Nel 1993 gli elettori di questo comune avevano detto no - con il 85,1 percento dei voti – a una simile iniziativa."
23,63.3,63.3,36.7,"Berg am Irchel ZH","Berg am Irchel (ZH)","Berg am Irchel ZH","63,3 Prozent der Abstimmenden in der Gemeinde Berg am Irchel haben Ja gesagt zur Initiative ""Kinder und Jugendliche ohne Tabakwerbung"". Damit hat in Berg am Irchel seit der Abstimmung vom 13. Juni ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 78,9 Prozent ein Verbot der Tabakwerbung abgelehnt.","A Berg am Irchel, 63,3 pour cent des votants approuvent l'initiative pour une meilleure protection des jeunes contre la publicité pour le tabac. En près de trente ans, les habitants de Berg am Irchel ont changé de camp sur ce sujet. Le 28 novembre 1993, ils avaient encore non à 78,9 pour cent à l'initiative ""pour la prévention des problèmes liés au tabac"".","Con il 63,3 percento di ""sì"", i cittadini del comune di Berg am Irchel hanno accolto l'iniziativa Fanciulli e adolescenti senza pubblicità per il tabacco. Berg am Irchel ha cambiato fazione: nel 1993 il comune aveva rifiutato il divieto alla pubblicità , mentre ora la approva."
24,85.1,85.1,14.9,"Buch am Irchel ZH","Buch am Irchel (ZH)","Buch am Irchel ZH","85,1 Prozent der Stimmbürgerinnen und Stimmbürger von Buch am Irchel haben die Initiative ""Kinder und Jugendliche ohne Tabakwerbung"" angenommen. Damit hat in Buch am Irchel seit der Abstimmung vom 13. Juni ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 73,5 Prozent ein Verbot der Tabakwerbung abgelehnt.","Initiative sur le tabac: 85,1 des citoyens de Buch am Irchel ont suivi les arguments des initiants et approuvé le texte. En près de trente ans, les habitants de Buch am Irchel ont changé de camp sur ce sujet. Le 28 novembre 1993, ils avaient encore non à 73,5 pour cent à l'initiative ""pour la prévention des problèmes liés au tabac"".","A Buch am Irchel i cittadini hanno accolto, con il 85,1 percento dei voti, l'iniziativa Fanciulli e adolescenti senza pubblicità per il tabacco. Buch am Irchel ha cambiato fazione: nel 1993 il comune aveva rifiutato il divieto alla pubblicità , mentre ora la approva."
25,52.3,52.3,47.7,"Dachsen ZH","Dachsen (ZH)","Dachsen ZH","52,3 Prozent der Stimmbürgerinnen und Stimmbürger von Dachsen haben die Initiative ""Kinder und Jugendliche ohne Tabakwerbung"" angenommen. Damit hat in Dachsen seit der Abstimmung vom 13. Juni ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 75,1 Prozent ein Verbot der Tabakwerbung abgelehnt.","Initiative sur le tabac: 52,3 des citoyens de Dachsen ont suivi les arguments des initiants et approuvé le texte. En près de trente ans, les habitants de Dachsen ont changé de camp sur ce sujet. Le 28 novembre 1993, ils avaient encore non à 75,1 pour cent à l'initiative ""pour la prévention des problèmes liés au tabac"".","A Dachsen i cittadini hanno accolto, con il 52,3 percento dei voti, l'iniziativa Fanciulli e adolescenti senza pubblicità per il tabacco. Dachsen ha cambiato fazione: nel 1993 il comune aveva rifiutato il divieto alla pubblicità , mentre ora la approva."
26,8.6,8.6,91.4,"Dorf ZH","Dorf (ZH)","Dorf ZH","In Dorf hat die Stimmbevölkerung die Initiative ""Kinder und Jugendliche ohne Tabakwerbung"" abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 91,4 Prozent verworfen. Damit hat in Dorf die Ablehnung eines Verbots von Tabakwerbung im Vergleich zur letzten Abstimmung vom 28. November 1993 über die Initiative ""zur Verminderung der Tabakprobleme"" noch einmal zugenommen. Damals betrug der Nein-Stimmen-Anteil 79 Prozent.","Tabac: les arguments du comité d'initiative n'ont pas convaincu les citoyens de Dorf. C'est non par 91,4 pour cent des voix. En près de trente ans, le refus des interdictions s'est encore renforcé à Dorf. Le 28 novembre 1993, 79 pour cent des habitants de la commune avaient rejeté l'initiative ""pour la prévention des problèmes liés au tabac"".","Con il 91,4 percento di ""no"", i cittadini del comune di Dorf hanno respinto l'iniziativa Fanciulli e adolescenti senza pubblicità per il tabacco. A Dorf lo scetticismo nei confronti di diveiti alla pubblicità è aumentato nel tempo. Nel 1993 gli elettori di questo comune avevano detto no - con il 79 percento dei voti – a una simile iniziativa."
27,67.7,67.7,32.3,"Feuerthalen ZH","Feuerthalen (ZH)","Feuerthalen ZH","67,7 Prozent der Abstimmenden in der Gemeinde Feuerthalen haben Ja gesagt zur Initiative ""Kinder und Jugendliche ohne Tabakwerbung"". Damit hat in Feuerthalen seit der Abstimmung vom 13. Juni ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 75,3 Prozent ein Verbot der Tabakwerbung abgelehnt.","A Feuerthalen, 67,7 pour cent des votants approuvent l'initiative pour une meilleure protection des jeunes contre la publicité pour le tabac. En près de trente ans, les habitants de Feuerthalen ont changé de camp sur ce sujet. Le 28 novembre 1993, ils avaient encore non à 75,3 pour cent à l'initiative ""pour la prévention des problèmes liés au tabac"".","Con il 67,7 percento di ""sì"", i cittadini del comune di Feuerthalen hanno accolto l'iniziativa Fanciulli e adolescenti senza pubblicità per il tabacco. Feuerthalen ha cambiato fazione: nel 1993 il comune aveva rifiutato il divieto alla pubblicità , mentre ora la approva."
28,29.9,29.9,70.1,"Flaach ZH","Flaach (ZH)","Flaach ZH","In Flaach hat die Initiative  ""Kinder und Jugendliche ohne Tabakwerbung"" keine Mehrheit gefunden. Auf 70,1 Prozent der abgegebenen Stimmzettel stand ein Nein. Damit sind in Flaach im Vergleich zur letzten Abstimmung vom 28. November 1993 über die Initiative ""zur Verminderung der Tabakprobleme"" weniger Stimmberechtigte gegen ein Verbot von Tabakwerbung. Damals betrug der Nein-Stimmen-Anteil 81,6 Prozent.","Flaach ne veut pas de restrictions plus fortes de la publicité pour le tabac. Elle a rejeté l'initiative par 70,1 pour cent des voix. Les habitants de Flaach se montrent toutefois moins réfractaires aux interdictions qu'il y a près de trente ans. Le 28 novembre 1993, 81,6 pour cent d'entre eux avaient refusé l'initiative ""pour la prévention des problèmes liés au tabac"".","Nel comune di Flaach l'iniziativa Fanciulli e adolescenti senza pubblicità per il tabacco è stata bocciata con il 70,1 percento dei voti. A Flaach lo scetticismo nei confronti di diveiti alla pubblicità è diminuito nel tempo.Nel 1993 gli elettori di questo comune avevano detto no - con il 81,6 percento dei voti – a una simile iniziativa."
29,88.6,88.6,11.4,"Flurlingen ZH","Flurlingen (ZH)","Flurlingen ZH","88,6 Prozent der Abstimmenden in der Gemeinde Flurlingen haben Ja gesagt zur Initiative ""Kinder und Jugendliche ohne Tabakwerbung"". Damit hat in Flurlingen seit der Abstimmung vom 13. Juni ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 75 Prozent ein Verbot der Tabakwerbung abgelehnt.","A Flurlingen, 88,6 pour cent des votants approuvent l'initiative pour une meilleure protection des jeunes contre la publicité pour le tabac. En près de trente ans, les habitants de Flurlingen ont changé de camp sur ce sujet. Le 28 novembre 1993, ils avaient encore non à 75 pour cent à l'initiative ""pour la prévention des problèmes liés au tabac"".","Con il 88,6 percento di ""sì"", i cittadini del comune di Flurlingen hanno accolto l'iniziativa Fanciulli e adolescenti senza pubblicità per il tabacco. Flurlingen ha cambiato fazione: nel 1993 il comune aveva rifiutato il divieto alla pubblicità , mentre ora la approva."
30,24.4,24.4,75.6,"Andelfingen ZH","Andelfingen (ZH)","Andelfingen ZH","75,6 Prozent der Stimmbürgerinnen und Stimmbürger von Andelfingen sagen Nein zur Initiative ""Kinder und Jugendliche ohne Tabakwerbung"". Damit ist in Andelfingen die Ablehnung eines Tabakwerbung-Verbots im Vergleich zur letzten Abstimmung vom 28. November 1993 über die Initiative ""zur Verminderung der Tabakprobleme"" ungefähr gleich geblieten.","Andelfingen refuse d'interdire toute publicité pour le tabac qui atteint les enfants et les jeunes. La commune a voté non à l'initiative par 75,6 pour cent des voix. Le refus d'une interdiction de la publicité pour le tabac est resté à peu près stable par rapport à la votation du 28 novembre 1993 sur l'initiative ""pour la prévention des problèmes liés au tabac"".","No all'iniziativa Fanciulli e adolescenti senza pubblicità per il tabacco nel comune di Andelfingen: i cittadini hanno bocciato il testo con il 75,6 percento dei voti. A Andelfingen l'approccio nei confronti dei diveiti alla pubblicità è rimasto grosso modo invariato nel tempo. Nel 1993 gli elettori di questo comune avevano detto no - con il 74,7 percento dei voti – a una simile iniziativa."
31,41.9,41.9,58.1,"Henggart ZH","Henggart (ZH)","Henggart ZH","Keine Mehrheit für die Initiative ""Kinder und Jugendliche ohne Tabakwerbung"" in Henggart: Mit 6'595 Nein-Stimmen zu 4'763 Ja-Stimmen oder 58,1 Prozent hat die Gemeinde das Volksbegehren verworfen. Damit sind in Henggart im Vergleich zur letzten Abstimmung vom 28. November 1993 über die Initiative ""zur Verminderung der Tabakprobleme"" weniger Stimmberechtigte gegen ein Verbot von Tabakwerbung. Damals betrug der Nein-Stimmen-Anteil 76,5 Prozent.","Pour les habitants de Henggart, il n'est pas nécessaire de renforcer la protection des jeunes face à la publicité pour le tabac. Ils ont refusé par 58,1 pour cent des voix l'initiative sur ce sujet. Les habitants de Henggart se montrent toutefois moins réfractaires aux interdictions qu'il y a près de trente ans. Le 28 novembre 1993, 76,5 pour cent d'entre eux avaient refusé l'initiative ""pour la prévention des problèmes liés au tabac"".","Da Henggart è arrivato un ""no"" alle urne per l'iniziativa Fanciulli e adolescenti senza pubblicità per il tabacco. I cittadini hanno bocciato il testo con il 58,1 percento dei voti. A Henggart lo scetticismo nei confronti di diveiti alla pubblicità è diminuito nel tempo.Nel 1993 gli elettori di questo comune avevano detto no - con il 76,5 percento dei voti – a una simile iniziativa."
32,14.2,14.2,85.8,"Humlikon ZH","Humlikon (ZH)","Humlikon ZH","Nein zur Initiative ""Kinder und Jugendliche ohne Tabakwerbung"" in Humlikon: Mit 9'902 Nein- zu 1'641 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Das sind 85,8 Prozent. Damit hat in Humlikon die Ablehnung eines Verbots von Tabakwerbung im Vergleich zur letzten Abstimmung vom 28. November 1993 über die Initiative ""zur Verminderung der Tabakprobleme"" noch einmal zugenommen. Damals betrug der Nein-Stimmen-Anteil 80 Prozent.","Humlikon ne veut pas durcir les règles entourant la publicité pour le tabac. La commune refuse avec 85,8 pour cent des voix l'initiative en ce sens. En près de trente ans, le refus des interdictions s'est encore renforcé à Humlikon. Le 28 novembre 1993, 80 pour cent des habitants de la commune avaient rejeté l'initiative ""pour la prévention des problèmes liés au tabac"".","A Humlikon i cittadini hanno respinto, con il 85,8 percento dei voti, l'iniziativa Fanciulli e adolescenti senza pubblicità per il tabacco. A Humlikon lo scetticismo nei confronti di diveiti alla pubblicità è aumentato nel tempo. Nel 1993 gli elettori di questo comune avevano detto no - con il 80 percento dei voti – a una simile iniziativa."
