"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
11,29.1,29.1,70.9,"Ottenbach ZH","Ottenbach (ZH)","Ottenbach ZH","70,9 Prozent der Stimmbürgerinnen und Stimmbürger von Ottenbach sagen Nein zur Volksinitiative ""Tier- und Menschenversuchsverbot"". Damit hat Ottenbach seine Einstellung im Vergleich zur letzten Abstimmung vom 16. Februar 1992 über die Initiative ""zur drastischen und schrittweisen Einschränkung der Tierversuche (Weg vom Tierversuch)"" geändert: Damals hatte noch eine Mehrheit von 51,7 Prozent ein Ja in die Urne gelegt.","L'initiative ""Oui à l'interdiction de l'expérimentation animale et humaine"" est refusée à 70,9 pour cent à Ottenbach. En trente ans, la commune a changé d'avis sur l'expérimentation animale. Le 16 février 1992, elle avait accepté par 51,7 pour cent une initiative lancée par la Protection suisse des animaux (PSA).","No all'Iniziativa sulle cure infermieristiche nel comune di Ottenbach: i cittadini hanno bocciato il testo con il 70,9 percento dei voti. NA"
12,32.5,32.5,67.5,"Rifferswil ZH","Rifferswil (ZH)","Rifferswil ZH","67,5 Prozent der Stimmbürgerinnen und Stimmbürger von Rifferswil sagen Nein zur Volksinitiative ""Tier- und Menschenversuchsverbot"". Damit hat Rifferswil seine Einstellung im Vergleich zur letzten Abstimmung vom 16. Februar 1992 über die Initiative ""zur drastischen und schrittweisen Einschränkung der Tierversuche (Weg vom Tierversuch)"" geändert: Damals hatte noch eine Mehrheit von 61,1 Prozent ein Ja in die Urne gelegt.","L'initiative ""Oui à l'interdiction de l'expérimentation animale et humaine"" est refusée à 67,5 pour cent à Rifferswil. En trente ans, la commune a changé d'avis sur l'expérimentation animale. Le 16 février 1992, elle avait accepté par 61,1 pour cent une initiative lancée par la Protection suisse des animaux (PSA).","No all'Iniziativa sulle cure infermieristiche nel comune di Rifferswil: i cittadini hanno bocciato il testo con il 67,5 percento dei voti. NA"
13,38.3,38.3,61.7,"Stallikon ZH","Stallikon (ZH)","Stallikon ZH","Nein zur Volksinitiative ""Tier- und Menschenversuchsverbot"" in Stallikon. Die Gemeinde hat das Volksbegehren mit 61,7 Prozent abgelehnt. Damit hat Stallikon seine Einstellung im Vergleich zur letzten Abstimmung vom 16. Februar 1992 über die Initiative ""zur drastischen und schrittweisen Einschränkung der Tierversuche (Weg vom Tierversuch)"" geändert: Damals hatte noch eine Mehrheit von 56,7 Prozent ein Ja in die Urne gelegt.","A Stallikon, les citoyens rejettent à 61,7 pour cent l'initiative contre l'expérimentation animale. En trente ans, la commune a changé d'avis sur l'expérimentation animale. Le 16 février 1992, elle avait accepté par 56,7 pour cent une initiative lancée par la Protection suisse des animaux (PSA).","Nel comune di Stallikon l'Iniziativa popolare ""Per cure infermieristiche forti"" è stata respinta con il 61,7 percento dei voti. NA"
14,43,43,57,"Wettswil am Albis ZH","Wettswil am Albis (ZH)","Wettswil am Albis ZH","In Wettswil am Albis hat die Volksinitiative ""Tier- und Menschenversuchsverbot"" keine Mehrheit gefunden. Auf 57 Prozent der abgegebenen Stimmzettel stand ein Nein. Damit hat in Wettswil am Albis die Ablehnung eines Verbots im Vergleich zur letzten Abstimmung vom 16. Februar 1992 über die Initiative ""zur drastischen und schrittweisen Einschränkung der Tierversuche (Weg vom Tierversuch)"" noch einmal zugenommen. Damals betrug der Nein-Stimmen-Anteil 52,4 Prozent.","Wettswil am Albis: c'est non à 57 pour cent à l'initiative souhaitant interdire l'expérimentation animale. Il y a trente ans, les citoyens de Wettswil am Albis avaient déjà dit non à une initiative similaire. Le refus s'est encore accentué, puisqu'ils étaient alors 52,4 pour cent à rejeter l'initiative ""pour une réduction stricte et progressive de l'expérimentation animale"".","Nel comune di Wettswil am Albis l'Iniziativa sulle cure infermieristiche è stata bocciata con il 57 percento dei voti. A Wettswil am Albis lo scetticismo nei confronti delle norme anti-coronavirus è aumentato nel tempo. Il 13 giugno gli elettori di questo comune avevano detto no - con il 52,4 percento dei voti – alla legge COVID-19."
21,17.3,17.3,82.7,"Adlikon ZH","Adlikon (ZH)","Adlikon ZH","Nein zum Tier- und Menschenversuchsverbot in Adlikon: Mit 7'288 Nein- zu 1'529 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Das sind 82,7 Prozent. Damit hat in Adlikon die Ablehnung eines Verbots im Vergleich zur letzten Abstimmung vom 16. Februar 1992 über die Initiative ""zur drastischen und schrittweisen Einschränkung der Tierversuche (Weg vom Tierversuch)"" noch einmal zugenommen. Damals betrug der Nein-Stimmen-Anteil 62,9 Prozent.","Les citoyens d'Adlikon ne veulent pas interdire l'expérimentation animale. Ils ont refusé à 82,7 pour cent l'initiative populaire l'exigeant. Il y a trente ans, les citoyens d'Adlikon avaient déjà dit non à une initiative similaire. Le refus s'est encore accentué, puisqu'ils étaient alors 62,9 pour cent à rejeter l'initiative ""pour une réduction stricte et progressive de l'expérimentation animale"".","A Adlikon i cittadini hanno respinto, con il 82,7 percento dei voti, l'Iniziativa popolare “Per cure infermieristiche forti"". A Adlikon lo scetticismo nei confronti delle norme anti-coronavirus è aumentato nel tempo. Il 13 giugno gli elettori di questo comune avevano detto no - con il 62,9 percento dei voti – alla legge COVID-19."
22,41.5,41.5,58.5,"Benken ZH","Benken (ZH)","Benken ZH","Benken ZH hat die Volksinitiative ""Tier- und Menschenversuchsverbot"" mit 58,5 Prozent abgelehnt. Damit ist in Benken ZH die Ablehnung im Vergleich zur letzten Abstimmung vom 16. Februar 1992 über die Initiative ""zur drastischen und schrittweisen Einschränkung der Tierversuche (Weg vom Tierversuch)"" ungefähr gleich geblieten.","L'initiative contre l'expérimentation animale n'a pas trouvé grâce aux yeux des citoyens de Benken (ZH). Ils ont refusé le texte à 58,5 pour cent. La proportion de non n'a pas vraiment changé en trente ans: le 16 février 1992, Benken (ZH) avait rejeté avec 59 pour cent des voix l'initiative ""pour une réduction stricte et progressive de l'expérimentation animale"".","Da Benken ZH è arrivato un ""no"" alle urne per l'Iniziativa sulle cure infermieristiche. I cittadini hanno respinto il testo con il 58,5 percento dei voti. A Benken ZH l'approccio nei confronti delle norme anti-coronavirus è rimasto grosso modo invariato nel tempo. Il 13 giugno gli elettori di questo comune avevano detto no - con il 59 percento dei voti – alla legge COVID-19."
23,78.1,78.1,21.9,"Berg am Irchel ZH","Berg am Irchel (ZH)","Berg am Irchel ZH","78,1 Prozent der Abstimmenden in der Gemeinde Berg am Irchel haben Ja gesagt zur Volksinitiative ""Tier- und Menschenversuchsverbot"". Damit hat in Berg am Irchel im Vergleich zur letzten ähnlichen Abstimmung vom 16. Februar 1992 über die Initiative ""zur drastischen und schrittweisen Einschränkung der Tierversuche (Weg vom Tierversuch)"" ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 60,1 Prozent ein Nein in die Urne gelegt.","L'initiative ""Oui à l'interdiction de l'expérimentation animale et humaine"" passe la rampe avec 78,1 pour cent de oui à Berg am Irchel. Avec ce résultat, Berg am Irchel bascule dans le camp des opposants à l'expérimentation animale: le 16 février 1992, ses citoyens avaient refusé par 60,1 pour cent des voix une initiative similaire.","Con il 78,1 percento di ""sì"", i cittadini del comune di Berg am Irchel hanno accolto l'Iniziativa sulle cure infermieristiche. NA"
24,34.6,34.6,65.4,"Buch am Irchel ZH","Buch am Irchel (ZH)","Buch am Irchel ZH","Nein zum Tier- und Menschenversuchsverbot in Buch am Irchel: Mit 5'399 Nein- zu 2'857 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Das sind 65,4 Prozent. Damit ist in Buch am Irchel die Ablehnung im Vergleich zur letzten Abstimmung vom 16. Februar 1992 über die Initiative ""zur drastischen und schrittweisen Einschränkung der Tierversuche (Weg vom Tierversuch)"" ungefähr gleich geblieten.","Les citoyens de Buch am Irchel ne veulent pas interdire l'expérimentation animale. Ils ont refusé à 65,4 pour cent l'initiative populaire l'exigeant. La proportion de non n'a pas vraiment changé en trente ans: le 16 février 1992, Buch am Irchel avait rejeté avec 65,9 pour cent des voix l'initiative ""pour une réduction stricte et progressive de l'expérimentation animale"".","A Buch am Irchel i cittadini hanno respinto, con il 65,4 percento dei voti, l'Iniziativa popolare “Per cure infermieristiche forti"". A Buch am Irchel l'approccio nei confronti delle norme anti-coronavirus è rimasto grosso modo invariato nel tempo. Il 13 giugno gli elettori di questo comune avevano detto no - con il 65,9 percento dei voti – alla legge COVID-19."
25,95,95,5,"Dachsen ZH","Dachsen (ZH)","Dachsen ZH","95 Prozent der Stimmbürgerinnen und Stimmbürger von Dachsen haben die Volksinitiative ""Tier- und Menschenversuchsverbot"" angenommen. Im Vergleich zur letzten ähnlichen Abstimmung vom 16. Februar 1992 über die Initiative ""zur drastischen und schrittweisen Einschränkung der Tierversuche (Weg vom Tierversuch)"" hat in Dachsen die Zustimmung zu einem Verbot von Tierversuchen noch einmal zugenommen. Damals betrug der Ja-Stimmen-Anteil 51,9 Prozent.","Dachsen souhaite interdire l'expérimentation animale. La commune a accepté à #JaStimmenInProZent pour cent l'initiative populaire qui l'exige. Le rejet de l'expérimentation animale a ainsi augmenté en trente ans. Le 16 février 1992, les citoyens de Dachsen avaient demandé à 51,9 pour cent la fin des expériences sur les animaux.","A Dachsen i cittadini hanno accolto, con il 95 percento dei voti, l'Iniziativa sulle cure infermieristiche. A Dachsen l'accettazione delle norme anti-coronavirus è ulteriormente cresciuta nel corso del tempo. Il 13 giugno gli elettori di questo comune avevano detto sì - con il 51,9 percento dei voti – alla legge COVID-19."
26,16.2,16.2,83.8,"Dorf ZH","Dorf (ZH)","Dorf ZH","In Dorf hat die Stimmbevölkerung das Tier- und Menschenversuchsverbot abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 83,8 Prozent verworfen. Damit hat in Dorf die Ablehnung eines Verbots im Vergleich zur letzten Abstimmung vom 16. Februar 1992 über die Initiative ""zur drastischen und schrittweisen Einschränkung der Tierversuche (Weg vom Tierversuch)"" noch einmal zugenommen. Damals betrug der Nein-Stimmen-Anteil 60,4 Prozent.","Les habitants de Dorf s'opposent à l'initiative demandant l'interdiction de l'expérimentation animale. Ils ont dit non par 83,8 pour cent des voix. Il y a trente ans, les citoyens de Dorf avaient déjà dit non à une initiative similaire. Le refus s'est encore accentué, puisqu'ils étaient alors 60,4 pour cent à rejeter l'initiative ""pour une réduction stricte et progressive de l'expérimentation animale"".","I cittadini di Dorf si sono opposti all'iniziativa sulle cure infermieristiche. Il testo è stato respinto con il 83,8 percento dei voti. A Dorf lo scetticismo nei confronti delle norme anti-coronavirus è aumentato nel tempo. Il 13 giugno gli elettori di questo comune avevano detto no - con il 60,4 percento dei voti – alla legge COVID-19."
27,58.5,58.5,41.5,"Feuerthalen ZH","Feuerthalen (ZH)","Feuerthalen ZH","58,5 Prozent der Abstimmenden in der Gemeinde Feuerthalen haben Ja gesagt zur Volksinitiative ""Tier- und Menschenversuchsverbot"". Im Vergleich zur letzten ähnlichen Abstimmung vom 16. Februar 1992 über die Initiative ""zur drastischen und schrittweisen Einschränkung der Tierversuche (Weg vom Tierversuch)"" hat in Feuerthalen die Zustimmung zu einem Verbot von Tierversuchen noch einmal zugenommen. Damals betrug der Ja-Stimmen-Anteil 56,6 Prozent.","L'initiative ""Oui à l'interdiction de l'expérimentation animale et humaine"" passe la rampe avec 58,5 pour cent de oui à Feuerthalen. Le rejet de l'expérimentation animale a ainsi augmenté en trente ans. Le 16 février 1992, les citoyens de Feuerthalen avaient demandé à 56,6 pour cent la fin des expériences sur les animaux.","Con il 58,5 percento di ""sì"", i cittadini del comune di Feuerthalen hanno accolto l'Iniziativa sulle cure infermieristiche. A Feuerthalen l'accettazione delle norme anti-coronavirus è ulteriormente cresciuta nel corso del tempo. Il 13 giugno gli elettori di questo comune avevano detto sì - con il 56,6 percento dei voti – alla legge COVID-19."
28,48.1,48.1,51.9,"Flaach ZH","Flaach (ZH)","Flaach ZH","In Flaach hat die Volksinitiative ""Tier- und Menschenversuchsverbot"" keine Mehrheit gefunden. Auf 51,9 Prozent der abgegebenen Stimmzettel stand ein Nein. Damit sind in Flaach im Vergleich zur letzten Abstimmung vom 16. Februar 1992 über die Initiative ""zur drastischen und schrittweisen Einschränkung der Tierversuche (Weg vom Tierversuch)"" weniger Stimmberechtigte gegen ein Verbot. Damals betrug der Nein-Stimmen-Anteil 65 Prozent.","Flaach: c'est non à 51,9 pour cent à l'initiative souhaitant interdire l'expérimentation animale. La part du non recule par rapport à la votation du 16 février 1992: à l'époque, 65 pour cent des citoyens de Flaach avaient refusé l'initiative ""pour une réduction stricte et progressive de l'expérimentation animale"".","Nel comune di Flaach l'Iniziativa sulle cure infermieristiche è stata bocciata con il 51,9 percento dei voti. A Flaach lo scetticismo nei confronti delle norme anti-coronavirus è diminuito nel tempo. Il 13 giugno gli elettori di questo comune avevano detto no - con il 65 percento dei voti – alla legge COVID-19."
29,37.1,37.1,62.9,"Flurlingen ZH","Flurlingen (ZH)","Flurlingen ZH","Keine Mehrheit für die Volksinitiative ""Tier- und Menschenversuchsverbot"" in Flurlingen: Mit 9'319 Nein-Stimmen zu 5'490 Ja-Stimmen oder 62,9 Prozent hat die Gemeinde das Volksbegehren verworfen. Damit hat in Flurlingen die Ablehnung eines Verbots im Vergleich zur letzten Abstimmung vom 16. Februar 1992 über die Initiative ""zur drastischen und schrittweisen Einschränkung der Tierversuche (Weg vom Tierversuch)"" noch einmal zugenommen. Damals betrug der Nein-Stimmen-Anteil 52,5 Prozent.","L'initiative ""Oui à l'interdiction de l'expérimentation animale et humaine"" ne trouve pas de majorité à Flurlingen. Le texte est rejeté par 62,9 pour cent des voix. Il y a trente ans, les citoyens de Flurlingen avaient déjà dit non à une initiative similaire. Le refus s'est encore accentué, puisqu'ils étaient alors 52,5 pour cent à rejeter l'initiative ""pour une réduction stricte et progressive de l'expérimentation animale"".","Con il 62,9 percento di ""no"", i cittadini del comune di Flurlingen hanno bocciato l'Iniziativa sulle cure infermieristiche. A Flurlingen lo scetticismo nei confronti delle norme anti-coronavirus è aumentato nel tempo. Il 13 giugno gli elettori di questo comune avevano detto no - con il 52,5 percento dei voti – alla legge COVID-19."
30,45,45,55,"Andelfingen ZH","Andelfingen (ZH)","Andelfingen ZH","55 Prozent der Stimmbürgerinnen und Stimmbürger von Andelfingen sagen Nein zur Volksinitiative ""Tier- und Menschenversuchsverbot"". Damit hat in Andelfingen die Ablehnung eines Verbots im Vergleich zur letzten Abstimmung vom 16. Februar 1992 über die Initiative ""zur drastischen und schrittweisen Einschränkung der Tierversuche (Weg vom Tierversuch)"" noch einmal zugenommen. Damals betrug der Nein-Stimmen-Anteil 52 Prozent.","L'initiative ""Oui à l'interdiction de l'expérimentation animale et humaine"" est refusée à 55 pour cent à Andelfingen. Il y a trente ans, les citoyens d'Andelfingen avaient déjà dit non à une initiative similaire. Le refus s'est encore accentué, puisqu'ils étaient alors 52 pour cent à rejeter l'initiative ""pour une réduction stricte et progressive de l'expérimentation animale"".","No all'Iniziativa sulle cure infermieristiche nel comune di Andelfingen: i cittadini hanno bocciato il testo con il 55 percento dei voti. A Andelfingen lo scetticismo nei confronti delle norme anti-coronavirus è aumentato nel tempo. Il 13 giugno gli elettori di questo comune avevano detto no - con il 52 percento dei voti – alla legge COVID-19."
