"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
11,54.4,54.4,45.6,"Ottenbach ZH","Ottenbach (ZH)","Ottenbach ZH","Ja zur Initiative ""Kinder und Jugendliche ohne Tabakwerbung"" in Ottenbach: Mit 54,4 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren angenommen. Damit hat in Ottenbach seit der Abstimmung vom 28. November 1993 ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 73,7 Prozent ein Verbot der Tabakwerbung abgelehnt.","Ottenbach dit oui à l'initiative  ""Oui à la protection des enfants et des jeunes contre la publicité du tabac"". La commune la soutient par 54,4 pour cent des voix. En près de trente ans, les habitants d'Ottenbach ont changé de camp sur ce sujet. Le 28 novembre 1993, ils avaient encore voté non à 73,7 pour cent à l'initiative ""pour la prévention des problèmes liés au tabac"".","Sì all'iniziativa Fanciulli e adolescenti senza pubblicità per il tabacco nel comune di Ottenbach: i cittadini hanno approvato il testo con il 54,4 percento dei voti. Ottenbach ha cambiato fazione: nel 1993 il comune aveva rifiutato il divieto alla pubblicità , mentre ora lo approva."
12,62.4,62.4,37.6,"Rifferswil ZH","Rifferswil (ZH)","Rifferswil ZH","Ja zur Initiative ""Kinder und Jugendliche ohne Tabakwerbung"" in Rifferswil: Mit 62,4 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren angenommen. Damit hat in Rifferswil seit der Abstimmung vom 28. November 1993 ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 57,1 Prozent ein Verbot der Tabakwerbung abgelehnt.","Rifferswil dit oui à l'initiative  ""Oui à la protection des enfants et des jeunes contre la publicité du tabac"". La commune la soutient par 62,4 pour cent des voix. En près de trente ans, les habitants de Rifferswil ont changé de camp sur ce sujet. Le 28 novembre 1993, ils avaient encore voté non à 57,1 pour cent à l'initiative ""pour la prévention des problèmes liés au tabac"".","Sì all'iniziativa Fanciulli e adolescenti senza pubblicità per il tabacco nel comune di Rifferswil: i cittadini hanno approvato il testo con il 62,4 percento dei voti. Rifferswil ha cambiato fazione: nel 1993 il comune aveva rifiutato il divieto alla pubblicità , mentre ora lo approva."
13,54.6,54.6,45.4,"Stallikon ZH","Stallikon (ZH)","Stallikon ZH","Die Gemeinde Stallikon hat die Initiative  ""Kinder und Jugendliche ohne Tabakwerbung"" mit 54,6 Prozent angenommen. Damit hat in Stallikon seit der Abstimmung vom 28. November 1993 ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 76,6 Prozent ein Verbot der Tabakwerbung abgelehnt.","Les citoyens de Stallikon sont favorables à une meilleure protection des jeunes face à la publicité pour le tabac. Ils ont dit oui à 54,6 pour cent à l'initiative qui l'exige. En près de trente ans, les habitants de Stallikon ont changé de camp sur ce sujet. Le 28 novembre 1993, ils avaient encore voté non à 76,6 pour cent à l'initiative ""pour la prévention des problèmes liés au tabac"".","Nel comune di Stallikon l'iniziativa Fanciulli e adolescenti senza pubblicità per il tabacco è stata approvata con il 54,6 percento dei voti. Stallikon ha cambiato fazione: nel 1993 il comune aveva rifiutato il divieto alla pubblicità , mentre ora lo approva."
14,54.9,54.9,45.1,"Wettswil am Albis ZH","Wettswil am Albis (ZH)","Wettswil am Albis ZH","Die Gemeinde Wettswil am Albis hat die Initiative ""Kinder und Jugendliche ohne Tabakwerbung"" mit 54,9 Prozent Ja-Stimmen angenommen. Damit hat in Wettswil am Albis seit der Abstimmung vom 28. November 1993 ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 69 Prozent ein Verbot der Tabakwerbung abgelehnt.","Wettswil am Albis souhaite restreindre plus fortement la publicité pour le tabac. La commune a approuvé par 54,9 pour cent des voix l'initiative soumise au vote ce dimanche. En près de trente ans, les habitants de Wettswil am Albis ont changé de camp sur ce sujet. Le 28 novembre 1993, ils avaient encore voté non à 69 pour cent à l'initiative ""pour la prévention des problèmes liés au tabac"".","Nel comune di Wettswil am Albis l'iniziativa Fanciulli e adolescenti senza pubblicità per il tabacco è stata accettata con il 54,9 percento dei voti. Wettswil am Albis ha cambiato fazione: nel 1993 il comune aveva rifiutato il divieto alla pubblicità , mentre ora lo approva."
21,40.8,40.8,59.2,"Adlikon ZH","Adlikon (ZH)","Adlikon ZH","Nein zur Initiative ""Kinder und Jugendliche ohne Tabakwerbung"" in Adlikon: Mit 171 Nein- zu 118 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Das sind 59,2 Prozent. Damit sind in Adlikon im Vergleich zur letzten Abstimmung vom 28. November 1993 über die Initiative ""zur Verminderung der Tabakprobleme"" weniger Stimmberechtigte gegen ein Verbot von Tabakwerbung. Damals betrug der Nein-Stimmen-Anteil 79 Prozent.","Adlikon ne veut pas durcir les règles entourant la publicité pour le tabac. La commune refuse avec 59,2 pour cent des voix l'initiative en ce sens. Les habitants d'Adlikon se montrent toutefois moins réfractaires aux interdictions qu'il y a près de trente ans. Le 28 novembre 1993, 79 pour cent d'entre eux avaient refusé l'initiative ""pour la prévention des problèmes liés au tabac"".","A Adlikon i cittadini hanno respinto, con il 59,2 percento dei voti, l'iniziativa Fanciulli e adolescenti senza pubblicità per il tabacco. A Adlikon lo scetticismo nei confronti di diveiti alla pubblicità è diminuito nel tempo.Nel 1993 gli elettori di questo comune avevano detto no - con il 79 percento dei voti – a una simile iniziativa."
22,40.8,40.8,59.2,"Benken ZH","Benken (ZH)","Benken ZH","Benken ZH hat die Initiative ""Kinder und Jugendliche ohne Tabakwerbung"" mit 59,2 Prozent abgelehnt. Damit sind in Benken ZH im Vergleich zur letzten Abstimmung vom 28. November 1993 über die Initiative ""zur Verminderung der Tabakprobleme"" weniger Stimmberechtigte gegen ein Verbot von Tabakwerbung. Damals betrug der Nein-Stimmen-Anteil 85,1 Prozent.","Benken (ZH) rejette par 59,2 pour cent des voix l'initiative ""Oui à la protection des enfants et des jeunes contre la publicité du tabac"". Les habitants de Benken (ZH) se montrent toutefois moins réfractaires aux interdictions qu'il y a près de trente ans. Le 28 novembre 1993, 85,1 pour cent d'entre eux avaient refusé l'initiative ""pour la prévention des problèmes liés au tabac"".","Nel comune di Benken ZH l'iniziativa Fanciulli e adolescenti senza pubblicità per il tabacco è stata respinta con il 59,2 percento dei voti. A Benken ZH lo scetticismo nei confronti di diveiti alla pubblicità è diminuito nel tempo.Nel 1993 gli elettori di questo comune avevano detto no - con il 85,1 percento dei voti – a una simile iniziativa."
23,42.4,42.4,57.6,"Berg am Irchel ZH","Berg am Irchel (ZH)","Berg am Irchel ZH","Keine Mehrheit für die Initiative ""Kinder und Jugendliche ohne Tabakwerbung"" in Berg am Irchel: Mit 156 Nein-Stimmen zu 115 Ja-Stimmen oder 57,6 Prozent hat die Gemeinde das Volksbegehren verworfen. Damit sind in Berg am Irchel im Vergleich zur letzten Abstimmung vom 28. November 1993 über die Initiative ""zur Verminderung der Tabakprobleme"" weniger Stimmberechtigte gegen ein Verbot von Tabakwerbung. Damals betrug der Nein-Stimmen-Anteil 78,9 Prozent.","Pour les habitants de Berg am Irchel, il n'est pas nécessaire de renforcer la protection des jeunes face à la publicité pour le tabac. Ils ont refusé par 57,6 pour cent des voix l'initiative sur ce sujet. Les habitants de Berg am Irchel se montrent toutefois moins réfractaires aux interdictions qu'il y a près de trente ans. Le 28 novembre 1993, 78,9 pour cent d'entre eux avaient refusé l'initiative ""pour la prévention des problèmes liés au tabac"".","Da Berg am Irchel è arrivato un ""no"" alle urne per l'iniziativa Fanciulli e adolescenti senza pubblicità per il tabacco. I cittadini hanno bocciato il testo con il 57,6 percento dei voti. A Berg am Irchel lo scetticismo nei confronti di diveiti alla pubblicità è diminuito nel tempo.Nel 1993 gli elettori di questo comune avevano detto no - con il 78,9 percento dei voti – a una simile iniziativa."
24,47.5,47.5,52.5,"Buch am Irchel ZH","Buch am Irchel (ZH)","Buch am Irchel ZH","Nein zur Initiative ""Kinder und Jugendliche ohne Tabakwerbung"" in Buch am Irchel: Mit 207 Nein- zu 187 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Das sind 52,5 Prozent. Damit sind in Buch am Irchel im Vergleich zur letzten Abstimmung vom 28. November 1993 über die Initiative ""zur Verminderung der Tabakprobleme"" weniger Stimmberechtigte gegen ein Verbot von Tabakwerbung. Damals betrug der Nein-Stimmen-Anteil 73,5 Prozent.","Buch am Irchel ne veut pas durcir les règles entourant la publicité pour le tabac. La commune refuse avec 52,5 pour cent des voix l'initiative en ce sens. Les habitants de Buch am Irchel se montrent toutefois moins réfractaires aux interdictions qu'il y a près de trente ans. Le 28 novembre 1993, 73,5 pour cent d'entre eux avaient refusé l'initiative ""pour la prévention des problèmes liés au tabac"".","A Buch am Irchel i cittadini hanno respinto, con il 52,5 percento dei voti, l'iniziativa Fanciulli e adolescenti senza pubblicità per il tabacco. A Buch am Irchel lo scetticismo nei confronti di diveiti alla pubblicità è diminuito nel tempo.Nel 1993 gli elettori di questo comune avevano detto no - con il 73,5 percento dei voti – a una simile iniziativa."
25,57.9,57.9,42.1,"Dachsen ZH","Dachsen (ZH)","Dachsen ZH","57,9 Prozent der Stimmbürgerinnen und Stimmbürger von Dachsen haben die Initiative ""Kinder und Jugendliche ohne Tabakwerbung"" angenommen. Damit hat in Dachsen seit der Abstimmung vom 28. November 1993 ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 75,1 Prozent ein Verbot der Tabakwerbung abgelehnt.","Initiative sur le tabac: 57,9 pour cent des citoyens de Dachsen ont suivi les arguments des initiants et approuvé le texte. En près de trente ans, les habitants de Dachsen ont changé de camp sur ce sujet. Le 28 novembre 1993, ils avaient encore voté non à 75,1 pour cent à l'initiative ""pour la prévention des problèmes liés au tabac"".","A Dachsen i cittadini hanno accolto, con il 57,9 percento dei voti, l'iniziativa Fanciulli e adolescenti senza pubblicità per il tabacco. Dachsen ha cambiato fazione: nel 1993 il comune aveva rifiutato il divieto alla pubblicità , mentre ora lo approva."
26,50.4,50.4,49.6,"Dorf ZH","Dorf (ZH)","Dorf ZH","In Dorf hat die Stimmbevölkerung der Initiative ""Kinder und Jugendliche ohne Tabakwerbung"" zugestimmt. Sie wurde mit einem Ja-Stimmen-Anteil von 50,4 Prozent angenommen. Damit hat in Dorf seit der Abstimmung vom 28. November 1993 ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 79 Prozent ein Verbot der Tabakwerbung abgelehnt.","Les citoyens de Dorf disent oui à 50,4 pour cent à l'initiative ""Oui à la protection des enfants et des jeunes contre la publicité du tabac"". En près de trente ans, les habitants de Dorf ont changé de camp sur ce sujet. Le 28 novembre 1993, ils avaient encore voté non à 79 pour cent à l'initiative ""pour la prévention des problèmes liés au tabac"".","I cittadini di Dorf si sono espressi a favore dell'iniziativa Fanciulli e adolescenti senza pubblicità per il tabacco. Il testo è stato approvato con il 50,4 percento dei voti. Dorf ha cambiato fazione: nel 1993 il comune aveva rifiutato il divieto alla pubblicità , mentre ora lo approva."
27,53.5,53.5,46.5,"Feuerthalen ZH","Feuerthalen (ZH)","Feuerthalen ZH","53,5 Prozent der Abstimmenden in der Gemeinde Feuerthalen haben Ja gesagt zur Initiative ""Kinder und Jugendliche ohne Tabakwerbung"". Damit hat in Feuerthalen seit der Abstimmung vom 28. November 1993 ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 75,3 Prozent ein Verbot der Tabakwerbung abgelehnt.","A Feuerthalen, 53,5 pour cent des votants approuvent l'initiative pour une meilleure protection des jeunes contre la publicité pour le tabac. En près de trente ans, les habitants de Feuerthalen ont changé de camp sur ce sujet. Le 28 novembre 1993, ils avaient encore voté non à 75,3 pour cent à l'initiative ""pour la prévention des problèmes liés au tabac"".","Con il 53,5 percento di ""sì"", i cittadini del comune di Feuerthalen hanno accolto l'iniziativa Fanciulli e adolescenti senza pubblicità per il tabacco. Feuerthalen ha cambiato fazione: nel 1993 il comune aveva rifiutato il divieto alla pubblicità , mentre ora lo approva."
28,47.9,47.9,52.1,"Flaach ZH","Flaach (ZH)","Flaach ZH","In Flaach hat die Initiative  ""Kinder und Jugendliche ohne Tabakwerbung"" keine Mehrheit gefunden. Auf 52,1 Prozent der abgegebenen Stimmzettel stand ein Nein. Damit sind in Flaach im Vergleich zur letzten Abstimmung vom 28. November 1993 über die Initiative ""zur Verminderung der Tabakprobleme"" weniger Stimmberechtigte gegen ein Verbot von Tabakwerbung. Damals betrug der Nein-Stimmen-Anteil 81,6 Prozent.","Flaach ne veut pas de restrictions plus fortes de la publicité pour le tabac. Elle a rejeté l'initiative par 52,1 pour cent des voix. Les habitants de Flaach se montrent toutefois moins réfractaires aux interdictions qu'il y a près de trente ans. Le 28 novembre 1993, 81,6 pour cent d'entre eux avaient refusé l'initiative ""pour la prévention des problèmes liés au tabac"".","Nel comune di Flaach l'iniziativa Fanciulli e adolescenti senza pubblicità per il tabacco è stata bocciata con il 52,1 percento dei voti. A Flaach lo scetticismo nei confronti di diveiti alla pubblicità è diminuito nel tempo.Nel 1993 gli elettori di questo comune avevano detto no - con il 81,6 percento dei voti – a una simile iniziativa."
29,54.5,54.5,45.5,"Flurlingen ZH","Flurlingen (ZH)","Flurlingen ZH","54,5 Prozent der Abstimmenden in der Gemeinde Flurlingen haben Ja gesagt zur Initiative ""Kinder und Jugendliche ohne Tabakwerbung"". Damit hat in Flurlingen seit der Abstimmung vom 28. November 1993 ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 75 Prozent ein Verbot der Tabakwerbung abgelehnt.","A Flurlingen, 54,5 pour cent des votants approuvent l'initiative pour une meilleure protection des jeunes contre la publicité pour le tabac. En près de trente ans, les habitants de Flurlingen ont changé de camp sur ce sujet. Le 28 novembre 1993, ils avaient encore voté non à 75 pour cent à l'initiative ""pour la prévention des problèmes liés au tabac"".","Con il 54,5 percento di ""sì"", i cittadini del comune di Flurlingen hanno accolto l'iniziativa Fanciulli e adolescenti senza pubblicità per il tabacco. Flurlingen ha cambiato fazione: nel 1993 il comune aveva rifiutato il divieto alla pubblicità , mentre ora lo approva."
30,55,55,45,"Andelfingen ZH","Andelfingen (ZH)","Andelfingen ZH","Ja zur Initiative ""Kinder und Jugendliche ohne Tabakwerbung"" in Andelfingen: Mit 55 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren angenommen. Damit hat in Andelfingen seit der Abstimmung vom 28. November 1993 ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 74,7 Prozent ein Verbot der Tabakwerbung abgelehnt.","Andelfingen dit oui à l'initiative  ""Oui à la protection des enfants et des jeunes contre la publicité du tabac"". La commune la soutient par 55 pour cent des voix. En près de trente ans, les habitants d'Andelfingen ont changé de camp sur ce sujet. Le 28 novembre 1993, ils avaient encore voté non à 74,7 pour cent à l'initiative ""pour la prévention des problèmes liés au tabac"".","Sì all'iniziativa Fanciulli e adolescenti senza pubblicità per il tabacco nel comune di Andelfingen: i cittadini hanno approvato il testo con il 55 percento dei voti. Andelfingen ha cambiato fazione: nel 1993 il comune aveva rifiutato il divieto alla pubblicità , mentre ora lo approva."
31,49.5,49.5,50.5,"Henggart ZH","Henggart (ZH)","Henggart ZH","Keine Mehrheit für die Initiative ""Kinder und Jugendliche ohne Tabakwerbung"" in Henggart: Mit 437 Nein-Stimmen zu 429 Ja-Stimmen oder 50,5 Prozent hat die Gemeinde das Volksbegehren verworfen. Damit sind in Henggart im Vergleich zur letzten Abstimmung vom 28. November 1993 über die Initiative ""zur Verminderung der Tabakprobleme"" weniger Stimmberechtigte gegen ein Verbot von Tabakwerbung. Damals betrug der Nein-Stimmen-Anteil 76,5 Prozent.","Pour les habitants de Henggart, il n'est pas nécessaire de renforcer la protection des jeunes face à la publicité pour le tabac. Ils ont refusé par 50,5 pour cent des voix l'initiative sur ce sujet. Les habitants de Henggart se montrent toutefois moins réfractaires aux interdictions qu'il y a près de trente ans. Le 28 novembre 1993, 76,5 pour cent d'entre eux avaient refusé l'initiative ""pour la prévention des problèmes liés au tabac"".","Da Henggart è arrivato un ""no"" alle urne per l'iniziativa Fanciulli e adolescenti senza pubblicità per il tabacco. I cittadini hanno bocciato il testo con il 50,5 percento dei voti. A Henggart lo scetticismo nei confronti di diveiti alla pubblicità è diminuito nel tempo.Nel 1993 gli elettori di questo comune avevano detto no - con il 76,5 percento dei voti – a una simile iniziativa."
